Provider,Zip Code,CPT,Service,Cash Price,Insurance Price,Comparison Statistics,TQH Name,TQH Address 
LA PALMA INTERCOMMUNITY HOSPITAL,90623,HCPCS 73660,"X-Ray Toes, 2 Or More Views",$92.54,"{'AETNA COMMERCIAL': '$54.08', 'AETNA MEDICARE': '$92.54', 'AETNA WORKERS COMP': '$108.45', 'ALIGNMENT FKA CITIZENS CHOICE HP MEDICARE': '$92.54', 'ANTHEM BLUE CROSS COMMERCIAL': '$55.32', 'ANTHEM BLUE CROSS COMMERCIAL (INS. EXCHANGE)': '$46.47', 'ANTHEM BLUE CROSS MEDI-CAL': '$16.37', 'ANTHEM BLUE CROSS MEDICARE': '$92.54', 'ANTHEM BLUE CROSS WORKERS COMP': '$108.45', 'BLUE SHIELD PROMISE FKA CARE 1ST HP DUALS': '$92.54', 'BLUE SHIELD PROMISE FKA CARE 1ST HP MEDI-CAL': '$17.22', 'BLUE SHIELD PROMISE FKA CARE 1ST HP MEDICARE': '$92.54', 'CALOPTIMA MEDI-CAL': '$22.90', 'CALOPTIMA MEDI-CAL (ADULT EXPANSION)': '$22.90', 'CALOPTIMA MEDI-MEDI (ONECARE-SNP AND CAL MEDICONENCT)': '$92.54', 'CALOPTIMA MEDI-MEDI (PACE PROGRAM)': '$92.54', 'COUNTY OF ORANGE (MSN) MSN PROGRAM': '$15.59', 'EMPLOYER DIRECT HEALTHCARE (SURGERYPLUS) COMMERCIAL': '$129.55', 'HEALTH NET FEDERAL SERVICES TRICARE TRICARE': '$92.54', 'HEALTH NET OF CA COMMERCIAL': '$151.97', 'HEALTH NET OF CA COMMERCIAL (ENHANCED PPO)': '$115.67', 'HEALTH NET OF CA COMMERCIAL (INS. EXCHANGE)': '$120.30', 'HEALTH NET OF CA MEDI-CAL': '$17.22', 'HEALTH NET OF CA MEDICARE': '$92.54', 'HEALTHNET FEDERAL SERVICES (TRICARE)': '$92.54', 'IMPERIAL HEALTH PLAN OF CA, INC. MEDICARE': '$98.09', 'L.A. CARE HEALTH PLAN DUALS': '$92.54', 'L.A. CARE HEALTH PLAN L.A. COVERED DIRECT': '$92.54', 'L.A. CARE HEALTH PLAN MEDI-CAL (IHSS & PASC-SEIU)': '$17.22', 'MOLINA HEALTHCARE OF CALIFORNIA EXCHANGE': '$92.54', 'MOLINA HEALTHCARE OF CALIFORNIA MEDI-CAL': '$17.22', 'MOLINA HEALTHCARE OF CALIFORNIA MEDICARE & MA-SNP': '$92.54'}","{'BY GEOGRAPHY': '76.1% lower', 'BY MARKET': '73.9% lower', 'BY CARE QUALITY': '74.4% lower'}","['La Palma Intercommunity Hospital', '7901 Walker Street, La Palma, CA, 90623']"
LA PALMA INTERCOMMUNITY HOSPITAL,90623,HCPCS 71047,"X-Ray Chest, 2 Views",$92.54,"{'AETNA COMMERCIAL': '$54.65', 'AETNA MEDICARE': '$92.54', 'AETNA WORKERS COMP': '$108.45', 'ALIGNMENT FKA CITIZENS CHOICE HP MEDICARE': '$92.54', 'ANTHEM BLUE CROSS COMMERCIAL': '$138.16', 'ANTHEM BLUE CROSS COMMERCIAL (INS. EXCHANGE)': '$116.06', 'ANTHEM BLUE CROSS MEDI-CAL': '$37.03', 'ANTHEM BLUE CROSS MEDICARE': '$92.54', 'ANTHEM BLUE CROSS WORKERS COMP': '$108.45', 'BLUE SHIELD PROMISE FKA CARE 1ST HP DUALS': '$92.54', 'BLUE SHIELD PROMISE FKA CARE 1ST HP MEDI-CAL': '$32.88', 'BLUE SHIELD PROMISE FKA CARE 1ST HP MEDICARE': '$92.54', 'CALOPTIMA MEDI-CAL': '$43.74', 'CALOPTIMA MEDI-CAL (ADULT EXPANSION)': '$43.74', 'CALOPTIMA MEDI-MEDI (ONECARE-SNP AND CAL MEDICONENCT)': '$92.54', 'CALOPTIMA MEDI-MEDI (PACE PROGRAM)': '$92.54', 'COUNTY OF ORANGE (MSN) MSN PROGRAM': '$35.27', 'EMPLOYER DIRECT HEALTHCARE (SURGERYPLUS) COMMERCIAL': '$129.55', 'HEALTH NET FEDERAL SERVICES TRICARE TRICARE': '$92.54', 'HEALTH NET OF CA COMMERCIAL': '$151.97', 'HEALTH NET OF CA COMMERCIAL (ENHANCED PPO)': '$115.67', 'HEALTH NET OF CA COMMERCIAL (INS. EXCHANGE)': '$120.30', 'HEALTH NET OF CA MEDI-CAL': '$32.88', 'HEALTH NET OF CA MEDICARE': '$92.54', 'HEALTHNET FEDERAL SERVICES (TRICARE)': '$92.54', 'IMPERIAL HEALTH PLAN OF CA, INC. MEDICARE': '$98.09', 'L.A. CARE HEALTH PLAN DUALS': '$92.54', 'L.A. CARE HEALTH PLAN L.A. COVERED DIRECT': '$92.54', 'L.A. CARE HEALTH PLAN MEDI-CAL (IHSS & PASC-SEIU)': '$32.88', 'MOLINA HEALTHCARE OF CALIFORNIA EXCHANGE': '$92.54', 'MOLINA HEALTHCARE OF CALIFORNIA MEDI-CAL': '$32.88', 'MOLINA HEALTHCARE OF CALIFORNIA MEDICARE & MA-SNP': '$92.54'}","{'BY GEOGRAPHY': '76.1% lower', 'BY MARKET': '73.9% lower', 'BY CARE QUALITY': '74.4% lower'}","['La Palma Intercommunity Hospital', '7901 Walker Street, La Palma, CA, 90623']"
LA PALMA INTERCOMMUNITY HOSPITAL,90623,HCPCS 87177,Smear For Parasites,$8.90,"{'AETNA COMMERCIAL': '$24.05', 'AETNA MEDICARE': '$8.90', 'AETNA WORKERS COMP': '$8.63', 'ALIGNMENT FKA CITIZENS CHOICE HP MEDICARE': '$8.90', 'ANTHEM BLUE CROSS COMMERCIAL': '$40.57', 'ANTHEM BLUE CROSS COMMERCIAL (INS. EXCHANGE)': '$34.08', 'ANTHEM BLUE CROSS MEDI-CAL': '$8.31', 'ANTHEM BLUE CROSS MEDICARE': '$8.90', 'ANTHEM BLUE CROSS WORKERS COMP': '$8.63', 'BLUE SHIELD PROMISE FKA CARE 1ST HP DUALS': '$8.90', 'BLUE SHIELD PROMISE FKA CARE 1ST HP MEDI-CAL': '$6.33', 'BLUE SHIELD PROMISE FKA CARE 1ST HP MEDICARE': '$8.90', 'CALOPTIMA MEDI-CAL': '$8.42', 'CALOPTIMA MEDI-CAL (ADULT EXPANSION)': '$8.42', 'CALOPTIMA MEDI-MEDI (ONECARE-SNP AND CAL MEDICONENCT)': '$8.90', 'CALOPTIMA MEDI-MEDI (PACE PROGRAM)': '$8.90', 'COUNTY OF ORANGE (MSN) MSN PROGRAM': '$7.91', 'EMPLOYER DIRECT HEALTHCARE (SURGERYPLUS) COMMERCIAL': '$12.46', 'HEALTH NET FEDERAL SERVICES TRICARE TRICARE': '$8.90', 'HEALTH NET OF CA COMMERCIAL': '$85.25', 'HEALTH NET OF CA COMMERCIAL (ENHANCED PPO)': '$11.13', 'HEALTH NET OF CA COMMERCIAL (INS. EXCHANGE)': '$11.57', 'HEALTH NET OF CA MEDI-CAL': '$6.33', 'HEALTH NET OF CA MEDICARE': '$8.90', 'IMPERIAL HEALTH PLAN OF CA, INC. MEDICARE': '$9.43', 'L.A. CARE HEALTH PLAN DUALS': '$8.90', 'L.A. CARE HEALTH PLAN L.A. COVERED DIRECT': '$8.90', 'L.A. CARE HEALTH PLAN MEDI-CAL (IHSS & PASC-SEIU)': '$6.33', 'MOLINA HEALTHCARE OF CALIFORNIA EXCHANGE': '$8.90', 'MOLINA HEALTHCARE OF CALIFORNIA MEDI-CAL': '$6.33', 'MOLINA HEALTHCARE OF CALIFORNIA MEDICARE & MA-SNP': '$8.90'}","{'BY GEOGRAPHY': '76.1% lower', 'BY MARKET': '73.9% lower', 'BY CARE QUALITY': '74.4% lower'}","['La Palma Intercommunity Hospital', '7901 Walker Street, La Palma, CA, 90623']"
ST MARYS HEALTH CARE SYSTEM,30606,HCPCS 84300,Urine Sodium Level,$21.00,,"{'BY GEOGRAPHY': '2.0% higher', 'BY MARKET': '16.0% lower', 'BY CARE QUALITY': '180.7% higher'}","['St Marys Health Care System Inc', '1230 Baxter Street, Athens, GA, 30606']"
ST MARYS HEALTH CARE SYSTEM,30606,HCPCS 49585,Umbilical Hernia Repair (Age Over 5),"$14,146.45",,"{'BY GEOGRAPHY': '2.0% higher', 'BY MARKET': '16.0% lower', 'BY CARE QUALITY': '180.7% higher'}","['St Marys Health Care System Inc', '1230 Baxter Street, Athens, GA, 30606']"
ST MARYS HEALTH CARE SYSTEM,30606,HCPCS 70110,"X-Ray Of Mandible, Minimum Of 4 Views",$452.00,,"{'BY GEOGRAPHY': '2.0% higher', 'BY MARKET': '16.0% lower', 'BY CARE QUALITY': '180.7% higher'}","['St Marys Health Care System Inc', '1230 Baxter Street, Athens, GA, 30606']"
ST MARYS HEALTH CARE SYSTEM,30606,HCPCS 82024,Adrenocorticotropic Hormone (ACTH) Level,$184.00,,"{'BY GEOGRAPHY': '2.0% higher', 'BY MARKET': '16.0% lower', 'BY CARE QUALITY': '180.7% higher'}","['St Marys Health Care System Inc', '1230 Baxter Street, Athens, GA, 30606']"
ST MARYS HEALTH CARE SYSTEM,30606,HCPCS 83036,Glycosylated Hemoglobin Test,$48.00,,"{'BY GEOGRAPHY': '2.0% higher', 'BY MARKET': '16.0% lower', 'BY CARE QUALITY': '180.7% higher'}","['St Marys Health Care System Inc', '1230 Baxter Street, Athens, GA, 30606']"
ST MARYS HEALTH CARE SYSTEM,30606,HCPCS 85303,Protein C Antigen (Clotting Inhibitor) Measurement,$266.00,,"{'BY GEOGRAPHY': '2.0% higher', 'BY MARKET': '16.0% lower', 'BY CARE QUALITY': '180.7% higher'}","['St Marys Health Care System Inc', '1230 Baxter Street, Athens, GA, 30606']"
ST MARYS HEALTH CARE SYSTEM,30606,HCPCS 86850,Screening Test For Red Blood Cell (RBC) Antibodies,$163.00,,"{'BY GEOGRAPHY': '2.0% higher', 'BY MARKET': '16.0% lower', 'BY CARE QUALITY': '180.7% higher'}","['St Marys Health Care System Inc', '1230 Baxter Street, Athens, GA, 30606']"
ST MARYS HEALTH CARE SYSTEM,30606,HCPCS 82607,Cyanocobalamin (Vitamin B-12) Level,$74.00,,"{'BY GEOGRAPHY': '2.0% higher', 'BY MARKET': '16.0% lower', 'BY CARE QUALITY': '180.7% higher'}","['St Marys Health Care System Inc', '1230 Baxter Street, Athens, GA, 30606']"
ST MARYS HEALTH CARE SYSTEM,30606,HCPCS 74178,CT Scan Of Abdomen & Pelvis With And Without Contrast Material,"$3,097.00",,"{'BY GEOGRAPHY': '2.0% higher', 'BY MARKET': '16.0% lower', 'BY CARE QUALITY': '180.7% higher'}","['St Marys Health Care System Inc', '1230 Baxter Street, Athens, GA, 30606']"
ST MARYS HEALTH CARE SYSTEM,30606,HCPCS 73620,"X-Ray Foot, 2 Views",$322.00,,"{'BY GEOGRAPHY': '2.0% higher', 'BY MARKET': '16.0% lower', 'BY CARE QUALITY': '180.7% higher'}","['St Marys Health Care System Inc', '1230 Baxter Street, Athens, GA, 30606']"
WESTERLY HOSPITAL,2891,HCPCS 33285,Insertion Of Implantable Cardiac Loop Recorder,"$42,531.48","{'Amerigroup': '$5,407.20'}","{'BY GEOGRAPHY': '34.8% higher', 'BY MARKET': '1134.3% higher', 'BY CARE QUALITY': '193.8% higher'}","['Saint Francis Hospital - Memphis', '5959 Park Avenue, Memphis, TN, 38119']"
WESTERLY HOSPITAL,2891,MSDRG 470,Joint Replacement (Hip Or Knee),"$38,748.00","{'Amerigroup': '$11,466.73', 'Other Hps': '$19,568.79'}","{'BY GEOGRAPHY': '34.8% higher', 'BY MARKET': '1134.3% higher', 'BY CARE QUALITY': '193.8% higher'}","['Saint Francis Hospital - Memphis', '5959 Park Avenue, Memphis, TN, 38119']"
WESTERLY HOSPITAL,2891,HCPCS 80185,Phenytoin Level,$69.56,{'Amerigroup': '$5.21'},"{'BY GEOGRAPHY': '34.8% higher', 'BY MARKET': '1134.3% higher', 'BY CARE QUALITY': '193.8% higher'}","['Saint Francis Hospital - Memphis', '5959 Park Avenue, Memphis, TN, 38119']"
WESTERLY HOSPITAL,2891,HCPCS 67108,Repair Of Detached Retina,"$18,143.10","{'Beechstreet': '$11,527.98', 'Other Hps': '$3,318.66'}","{'BY GEOGRAPHY': '34.8% higher', 'BY MARKET': '1134.3% higher', 'BY CARE QUALITY': '193.8% higher'}","['Saint Francis Hospital - Memphis', '5959 Park Avenue, Memphis, TN, 38119']"
WESTERLY HOSPITAL,2891,HCPCS 87070,"Bacterial Culture, Any Source",$52.38,{'Amerigroup': '$3.61'},"{'BY GEOGRAPHY': '34.8% higher', 'BY MARKET': '1134.3% higher', 'BY CARE QUALITY': '193.8% higher'}","['Saint Francis Hospital - Memphis', '5959 Park Avenue, Memphis, TN, 38119']"
WESTERLY HOSPITAL,2891,HCPCS 63685,Neurostimulator Pulse Generator,"$96,909.33","{'Other Hps': '$136,327.61'}","{'BY GEOGRAPHY': '34.8% higher', 'BY MARKET': '1134.3% higher', 'BY CARE QUALITY': '193.8% higher'}","['Saint Francis Hospital - Memphis', '5959 Park Avenue, Memphis, TN, 38119']"
WESTERLY HOSPITAL,2891,HCPCS 72110,"X-Ray, Lower Back, Minimum Four Views","$1,084.22",{'Amerigroup': '$109.61'},"{'BY GEOGRAPHY': '34.8% higher', 'BY MARKET': '1134.3% higher', 'BY CARE QUALITY': '193.8% higher'}","['Saint Francis Hospital - Memphis', '5959 Park Avenue, Memphis, TN, 38119']"
WESTERLY HOSPITAL,2891,HCPCS 83690,Lipase (Fat Enzyme) Level,$132.83,{'Amerigroup': '$19.02'},"{'BY GEOGRAPHY': '34.8% higher', 'BY MARKET': '1134.3% higher', 'BY CARE QUALITY': '193.8% higher'}","['Saint Francis Hospital - Memphis', '5959 Park Avenue, Memphis, TN, 38119']"
WESTERLY HOSPITAL,2891,HCPCS 83540,Iron Level,$42.39,{'Amerigroup': '$2.55'},"{'BY GEOGRAPHY': '34.8% higher', 'BY MARKET': '1134.3% higher', 'BY CARE QUALITY': '193.8% higher'}","['Saint Francis Hospital - Memphis', '5959 Park Avenue, Memphis, TN, 38119']"
WESTERLY HOSPITAL,2891,HCPCS 87493,Detection Test For Clostridium Difficile,$216.38,{'Amerigroup': '$5.96'},"{'BY GEOGRAPHY': '34.8% higher', 'BY MARKET': '1134.3% higher', 'BY CARE QUALITY': '193.8% higher'}","['Saint Francis Hospital - Memphis', '5959 Park Avenue, Memphis, TN, 38119']"
ST MARYS HOSPITAL MADISON,53715,MSDRG 247,Implant Drug-Eluting Stent,"$56,060.00","{'Aetna Medicare Managed': '$14,409.00', 'Auxiant HMO': '$42,131.00', 'Blue Cross and Blue Shield HMO': '$24,142.00', 'GHC - Eau Claire Managed Medicaid': '$18,783.00', 'Humana PPO': '$13,404.00', 'Security Health Plan Medicare Managed': '$14,373.00', 'United Healthcare HMO': '$25,115.00', 'United Healthcare Medicare Managed': '$14,385.00'}","{'BY GEOGRAPHY': '25.4% higher', 'BY MARKET': '31.9% higher', 'BY CARE QUALITY': '54.2% higher'}","['Meriter Hospital', '202 South Park Street, Madison, WI, 53715']"
ST MARYS HOSPITAL MADISON,53715,MSDRG 558,"Tendonitis, Myositis And Bursitis","$12,818.00","{'United Healthcare HMO': '$11,373.00'}","{'BY GEOGRAPHY': '25.4% higher', 'BY MARKET': '31.9% higher', 'BY CARE QUALITY': '54.2% higher'}","['Meriter Hospital', '202 South Park Street, Madison, WI, 53715']"
ST MARYS HOSPITAL MADISON,53715,HCPCS 76641,Ultrasound Of Breasts (Both),$371.35,{'Meridian Health Plan HMO': '$110.34'},"{'BY GEOGRAPHY': '25.4% higher', 'BY MARKET': '31.9% higher', 'BY CARE QUALITY': '54.2% higher'}","['Meriter Hospital', '202 South Park Street, Madison, WI, 53715']"
ST MARYS HOSPITAL MADISON,53715,HCPCS 71046,X-Ray Of Chest; 2 Views,$267.06,"{'AETNA HMO': '$203.19', 'AETNA PPO': '$224.71', 'CIGNA Commercial': '$231.12', 'Care Wisconsin Health Plan Managed Medicaid': '$15.20', 'Care Wisconsin Health Plan Medicare Managed': '$72.10', 'Dean Health Plan HMO': '$306.85', 'HUMANA Medicare Managed': '$73.28', 'HUMANA PPO': '$266.48', 'HealthPartners Commercial': '$320.57', 'Meridian Health Plan HMO': '$35.03', 'SECURITY HEALTH PLAN Medicare Managed': '$70.07', 'UNITED HEALTHCARE Commercial': '$121.80', 'UNITED HEALTHCARE HMO': '$89.94', 'UNITED HEALTHCARE Medicare Managed': '$70.44', 'UNITED HEALTHCARE PPO': '$139.76', 'UNITY HEALTH INSURANCE HMO': '$37.68', 'WEA PPO': '$257.67', 'WPS HEALTH PLAN Commercial': '$240.07'}","{'BY GEOGRAPHY': '25.4% higher', 'BY MARKET': '31.9% higher', 'BY CARE QUALITY': '54.2% higher'}","['Meriter Hospital', '202 South Park Street, Madison, WI, 53715']"
ST MARYS HOSPITAL MADISON,53715,HCPCS 76857,Ultrasound Of Pelvis,$654.40,"{'AETNA HMO': '$755.50', 'Blue Cross and Blue Shield PPO': '$355.68', 'CIGNA Commercial': '$562.32', 'Care Wisconsin Health Plan Managed Medicaid': '$58.04', 'ICare Managed Medicaid': '$56.29', 'Meridian Health Plan HMO': '$107.56', 'UNITED HEALTHCARE Commercial': '$228.85', 'UNITED HEALTHCARE PPO': '$284.30'}","{'BY GEOGRAPHY': '25.4% higher', 'BY MARKET': '31.9% higher', 'BY CARE QUALITY': '54.2% higher'}","['Meriter Hospital', '202 South Park Street, Madison, WI, 53715']"
ST MARYS HOSPITAL MADISON,53715,MSDRG 870,Septicemia Or Severe Sepsis With Mv >96 Hours,"$242,670.00","{'Aetna Medicare Managed': '$105,550.00', 'Care Wisconsin Health Plan Managed Medicaid': '$34,217.00', 'Humana PPO': '$107,385.00', 'Illinicare Medicare Managed': '$91,224.00', 'Network Health Medicare Managed': '$44,015.00', 'United Healthcare HMO': '$142,991.00', 'United Healthcare Medicare Managed': '$60,403.00'}","{'BY GEOGRAPHY': '25.4% higher', 'BY MARKET': '31.9% higher', 'BY CARE QUALITY': '54.2% higher'}","['Meriter Hospital', '202 South Park Street, Madison, WI, 53715']"
ST MARYS HOSPITAL MADISON,53715,HCPCS 70480,CT Scan Of Eye Without Contrast,"$1,461.84","{'AETNA HMO': '$939.42', 'Care Wisconsin Health Plan Managed Medicaid': '$100.26', 'Dean Health Plan HMO': '$1,360.33', 'Dean Health Plan Managed Medicaid': '$100.80', 'HUMANA Medicare Managed': '$149.97', 'ICare Managed Medicaid': '$99.29', 'Meridian Health Plan HMO': '$260.47', 'SECURITY HEALTH PLAN Medicare Managed': '$148.65', 'UNITED HEALTHCARE Commercial': '$370.79', 'UNITED HEALTHCARE HMO': '$252.84', 'UNITED HEALTHCARE Medicare Managed': '$167.30', 'UNITED HEALTHCARE PPO': '$642.97'}","{'BY GEOGRAPHY': '25.4% higher', 'BY MARKET': '31.9% higher', 'BY CARE QUALITY': '54.2% higher'}","['Meriter Hospital', '202 South Park Street, Madison, WI, 53715']"
ST MARYS HOSPITAL MADISON,53715,HCPCS 93975,Ultrasound Heart,$939.21,"{'AETNA HMO': '$437.72', 'Blue Cross and Blue Shield PPO': '$551.94', 'HUMANA Medicare Managed': '$230.86', 'Meridian Health Plan HMO': '$111.47', 'UNITED HEALTHCARE HMO': '$251.35', 'UNITED HEALTHCARE Medicare Managed': '$236.73'}","{'BY GEOGRAPHY': '25.4% higher', 'BY MARKET': '31.9% higher', 'BY CARE QUALITY': '54.2% higher'}","['Meriter Hospital', '202 South Park Street, Madison, WI, 53715']"
ST MARYS HOSPITAL MADISON,53715,MSDRG 247,Implant Drug-Eluting Stent,"$56,060.00","{'Aetna Medicare Managed': '$14,409.00', 'Auxiant HMO': '$42,131.00', 'Blue Cross and Blue Shield HMO': '$24,142.00', 'GHC - Eau Claire Managed Medicaid': '$18,783.00', 'Humana PPO': '$13,404.00', 'Security Health Plan Medicare Managed': '$14,373.00', 'United Healthcare HMO': '$25,115.00', 'United Healthcare Medicare Managed': '$14,385.00'}","{'BY GEOGRAPHY': '25.4% higher', 'BY MARKET': '31.9% higher', 'BY CARE QUALITY': '54.2% higher'}","['Meriter Hospital', '202 South Park Street, Madison, WI, 53715']"
ST MARYS HOSPITAL MADISON,53715,MSDRG 208,Respiratory System Diagnosis With Ventilator Support <=96 Hours,"$95,024.00","{'Blue Cross and Blue Shield Managed Medicaid': '$17,906.00', 'Blue Cross and Blue Shield PPO': '$45,551.00', 'Care Wisconsin Health Plan Managed Medicaid': '$17,511.00', 'Humana HMO': '$17,745.00', 'Humana Medicare Managed': '$16,760.00', 'Humana PPO': '$17,665.00', 'Illinicare Managed Medicaid': '$17,906.00', 'Illinicare Medicare Managed': '$39,121.00', 'United Healthcare Medicare Managed': '$17,423.00'}","{'BY GEOGRAPHY': '25.4% higher', 'BY MARKET': '31.9% higher', 'BY CARE QUALITY': '54.2% higher'}","['Meriter Hospital', '202 South Park Street, Madison, WI, 53715']"
AURORA PSYCHIATRIC HSPTL,53213,HCPCS 82140,Ammonia Level,$82.50,"{'Aetna W PPO': '$44.00', 'Anthem Blue Preferred': '$50.32', 'Anthem Blue Priority': '$41.98', 'Anthem PPO': '$127.50', 'Aurora Caregiver': '$70.91', 'Cigna GPPO PPO': '$39.71', 'Exchange Common Ground': '$82.50', 'Exchange Molina': '$78.47', 'HPS': '$79.92', 'Health EOS PPO': '$120.00', 'Health EOS Plus': '$91.50', 'Humana WVN HPN HMO PPO': '$46.28', 'Trilogy': '$82.50', 'UHC HMO': '$50.11', 'UHC PPO': '$127.50', 'WEA Broad': '$75.07', 'WEA State and Trust': '$61.67', 'WPS Arise': '$68.26', 'WPS Statewide': '$77.46'}","{'BY GEOGRAPHY': '0.2% higher', 'BY MARKET': '11.7% higher'}","['Aurora Psychiatric Hospital', '1220 Dewey Avenue, Wauwatosa, WI, 53213']"
AURORA PSYCHIATRIC HSPTL,53213,HCPCS 83090,Homocysteine (Amino Acid) Level,$152.35,"{'Aetna W PPO': '$97.83', 'Anthem Blue Preferred': '$100.89', 'Anthem Blue Priority': '$84.11', 'Anthem PPO': '$235.45', 'Aurora Caregiver': '$145.02', 'Cigna GPPO PPO': '$88.30', 'Exchange Common Ground': '$152.35', 'Exchange Molina': '$161.30', 'HPS': '$166.64', 'Health EOS PPO': '$221.60', 'Health EOS Plus': '$168.97', 'Humana WVN HPN HMO PPO': '$104.39', 'Trilogy': '$152.35', 'UHC HMO': '$116.11', 'UHC PPO': '$235.45', 'WEA Broad': '$156.54', 'WEA State and Trust': '$130.46', 'WPS Arise': '$144.00', 'WPS Statewide': '$162.33'}","{'BY GEOGRAPHY': '0.2% higher', 'BY MARKET': '11.7% higher'}","['Aurora Psychiatric Hospital', '1220 Dewey Avenue, Wauwatosa, WI, 53213']"
AURORA PSYCHIATRIC HSPTL,53213,HCPCS 84439,Assay Of Free Thyroxine,$87.45,"{'Aetna W PPO': '$52.50', 'Anthem Blue Preferred': '$54.79', 'Anthem Blue Priority': '$45.71', 'Anthem PPO': '$135.15', 'Aurora Caregiver': '$81.19', 'Cigna GPPO PPO': '$44.27', 'Exchange Common Ground': '$87.45', 'Exchange Molina': '$90.02', 'HPS': '$91.75', 'Health EOS PPO': '$127.20', 'Health EOS Plus': '$96.99', 'Humana WVN HPN HMO PPO': '$56.91', 'Trilogy': '$87.45', 'UHC HMO': '$58.62', 'UHC PPO': '$135.15', 'WEA Broad': '$84.71', 'WEA State and Trust': '$67.59', 'WPS Arise': '$74.72', 'WPS Statewide': '$86.08'}","{'BY GEOGRAPHY': '0.2% higher', 'BY MARKET': '11.7% higher'}","['Aurora Psychiatric Hospital', '1220 Dewey Avenue, Wauwatosa, WI, 53213']"
AURORA PSYCHIATRIC HSPTL,53213,HCPCS 82542,Mass Spectrometry,$147.40,"{'Aetna W PPO': '$94.65', 'Anthem Blue Preferred': '$97.61', 'Anthem Blue Priority': '$81.38', 'Anthem PPO': '$227.80', 'Aurora Caregiver': '$140.31', 'Cigna GPPO PPO': '$85.43', 'Exchange Common Ground': '$147.40', 'Exchange Molina': '$156.06', 'HPS': '$161.22', 'Health EOS PPO': '$214.40', 'Health EOS Plus': '$163.48', 'Humana WVN HPN HMO PPO': '$101.00', 'Trilogy': '$147.40', 'UHC HMO': '$112.34', 'UHC PPO': '$227.80', 'WEA Broad': '$151.45', 'WEA State and Trust': '$126.22', 'WPS Arise': '$139.32', 'WPS Statewide': '$157.05'}","{'BY GEOGRAPHY': '0.2% higher', 'BY MARKET': '11.7% higher'}","['Aurora Psychiatric Hospital', '1220 Dewey Avenue, Wauwatosa, WI, 53213']"
AURORA PSYCHIATRIC HSPTL,53213,HCPCS 86376,Microsomal Antibodies Measurement,$64.35,"{'Aetna W PPO': '$38.20', 'Anthem Blue Preferred': '$40.37', 'Anthem Blue Priority': '$33.68', 'Anthem PPO': '$99.45', 'Aurora Caregiver': '$62.85', 'Cigna GPPO PPO': '$31.48', 'Exchange Common Ground': '$64.35', 'Exchange Molina': '$69.71', 'HPS': '$70.71', 'Health EOS PPO': '$93.60', 'Health EOS Plus': '$71.37', 'Humana WVN HPN HMO PPO': '$42.09', 'Trilogy': '$64.35', 'UHC HMO': '$41.91', 'UHC PPO': '$99.45', 'WEA Broad': '$64.14', 'WEA State and Trust': '$49.54', 'WPS Arise': '$54.94', 'WPS Statewide': '$64.31'}","{'BY GEOGRAPHY': '0.2% higher', 'BY MARKET': '11.7% higher'}","['Aurora Psychiatric Hospital', '1220 Dewey Avenue, Wauwatosa, WI, 53213']"
AURORA PSYCHIATRIC HSPTL,53213,HCPCS 83690,Lipase (Fat Enzyme) Level,$99.55,"{'Aetna W PPO': '$58.20', 'Anthem Blue Preferred': '$55.29', 'Anthem Blue Priority': '$46.10', 'Anthem PPO': '$153.85', 'Aurora Caregiver': '$92.59', 'Cigna GPPO PPO': '$50.10', 'Exchange Common Ground': '$99.55', 'Exchange Molina': '$102.70', 'HPS': '$105.24', 'Health EOS PPO': '$144.80', 'Health EOS Plus': '$110.41', 'Humana WVN HPN HMO PPO': '$61.31', 'Trilogy': '$99.55', 'UHC HMO': '$67.29', 'UHC PPO': '$153.85', 'WEA Broad': '$98.81', 'WEA State and Trust': '$81.63', 'WPS Arise': '$90.16', 'WPS Statewide': '$102.09'}","{'BY GEOGRAPHY': '0.2% higher', 'BY MARKET': '11.7% higher'}","['Aurora Psychiatric Hospital', '1220 Dewey Avenue, Wauwatosa, WI, 53213']"
AURORA PSYCHIATRIC HSPTL,53213,HCPCS 73130,"X-Ray Hand, 3 Views",$244.74,"{'AETNA COMMERCIAL': '$259.13', 'ANTHEM HMO': '$74.21', 'ANTHEM MEDICAID': '$55.56', 'ANTHEM PPO': '$319.04', 'CCHP MEDICAID': '$22.29', 'CIGNA COMMERCIAL': '$351.25', 'DEAN HMO': '$324.16', 'HUMANA MEDICARE ADVANTAGE': '$72.44', 'HUMANA PPO': '$401.91', 'ICARE MEDICAID': '$23.18', 'ICARE MEDICARE ADVANTAGE': '$74.58', 'NHP COMMERCIAL': '$280.02', 'NHP MEDICARE ADVANTAGE': '$70.58', 'UBH MEDICARE ADVANTAGE': '$81.85', 'UHC HMO': '$397.14', 'UHC MEDICAID': '$23.08', 'UHC MEDICARE ADVANTAGE': '$73.02', 'UHC PPO': '$356.39', 'WEA PPO': '$291.67', 'WPS COMMERCIAL': '$287.15'}","{'BY GEOGRAPHY': '3.0% higher', 'BY MARKET': '26.7% lower', 'BY CARE QUALITY': '6.1% higher'}","['Froedtert and Medical College of Wisconsin', '9200 West Wisconsin Avenue, Milwaukee, WI, 53226']"
